date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev
2026-08-12,824241,CLE,DET,TT,CLE,,3.5,Under,-0.38751,-100,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,TT,DET,,3.5,Over,0.94796,-148,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,TT,PIT,,3.5,Over,0.08645,-143,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,TT,MIA,,3.5,Under,-0.04844,110,2026-08-12T17:11:00Z,,
2026-08-12,822698,CHC,WSH,TT,CHC,,5.5,Over,0.49714,-100,2026-08-12T17:11:00Z,,
2026-08-12,822698,CHC,WSH,TT,WSH,,3.5,Over,0.70755,-144,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,TT,SEA,,4.5,Over,0.34255,114,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,TT,NYY,,4.5,Over,0.36388,-100,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,TT,BOS,,3.5,Over,0.01973,-125,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,TT,TOR,,3.5,Under,-0.99802,-138,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,TT,NYM,,3.5,Under,-0.18931,-105,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,TT,ATL,,4.5,Under,-0.45136,-112,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,TT,CIN,,3.5,Under,-0.14329,107,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,TT,CWS,,4.5,Over,0.49054,-110,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,TT,KC,,3.5,Under,-0.04144,-113,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,TT,LAD,,5.5,Over,0.02659,112,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,TT,TEX,,4.5,Over,1.17188,-125,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,TT,LAA,,3.5,Under,-0.36095,107,2026-08-12T17:11:00Z,,
2026-08-12,823672,BAL,MIN,K,Shane Baz,669358,4.5,Over,4.93377,-130,2026-08-12T17:11:00Z,,
2026-08-12,823672,BAL,MIN,BB,Shane Baz,669358,1.5,Over,2.01085,-163,2026-08-12T17:11:00Z,,
2026-08-12,823672,BAL,MIN,ER,Shane Baz,669358,2.5,Over,2.51257,-127,2026-08-12T17:11:00Z,,
2026-08-12,823672,BAL,MIN,K,Zebby Matthews,805673,5.5,Over,5.6883,108,2026-08-12T17:11:00Z,,
2026-08-12,823672,BAL,MIN,BB,Zebby Matthews,805673,1.5,Over,1.92912,-160,2026-08-12T17:11:00Z,,
2026-08-12,823672,BAL,MIN,ER,Zebby Matthews,805673,2.5,Over,2.99634,-120,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,K,Zack Wheeler,554430,5.5,Over,5.83339,-154,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,BB,Zack Wheeler,554430,1.5,Under,1.27308,-112,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,ER,Zack Wheeler,554430,1.5,Over,2.01194,-155,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,K,Kyle Leahy,681517,3.5,Over,4.35622,-166,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,BB,Kyle Leahy,681517,1.5,Over,1.61681,105,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,ER,Kyle Leahy,681517,2.5,Under,2.32889,-155,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,K,Drew Rasmussen,656876,5.5,Over,6.0722,-113,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,BB,Drew Rasmussen,656876,1.5,Under,1.19858,-165,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,ER,Drew Rasmussen,656876,1.5,Over,1.84096,-160,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,K,Jackson Perkins,678022,4.5,Over,4.60734,123,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,BB,Jackson Perkins,678022,2.5,Under,2.26109,-179,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,ER,Jackson Perkins,678022,2.5,Under,2.29853,110,2026-08-12T17:11:00Z,,
2026-08-12,825047,COL,AZ,K,Ryan Feltner,663372,3.5,Over,3.62057,125,2026-08-12T17:11:00Z,,
2026-08-12,825047,COL,AZ,BB,Ryan Feltner,663372,2.5,Under,2.14126,-142,2026-08-12T17:11:00Z,,
2026-08-12,825047,COL,AZ,ER,Ryan Feltner,663372,2.5,Over,3.09498,-155,2026-08-12T17:11:00Z,,
2026-08-12,825047,COL,AZ,K,Merrill Kelly,518876,4.5,Over,4.68508,-131,2026-08-12T17:11:00Z,,
2026-08-12,825047,COL,AZ,BB,Merrill Kelly,518876,1.5,Over,2.20882,101,2026-08-12T17:11:00Z,,
2026-08-12,825047,COL,AZ,ER,Merrill Kelly,518876,2.5,Over,3.21459,-122,2026-08-12T17:11:00Z,,
2026-08-12,823187,HOU,SF,K,Adrian Houser,605288,3.5,Over,4.0933,130,2026-08-12T17:11:00Z,,
2026-08-12,823187,HOU,SF,BB,Adrian Houser,605288,1.5,Over,1.98337,-118,2026-08-12T17:11:00Z,,
2026-08-12,823187,HOU,SF,ER,Adrian Houser,605288,2.5,Over,2.86968,-110,2026-08-12T17:11:00Z,,
2026-08-12,823263,MIL,SD,K,Dustin May,669160,4.5,Over,5.27499,-125,2026-08-12T17:11:00Z,,
2026-08-12,823263,MIL,SD,BB,Dustin May,669160,1.5,Over,2.06342,-108,2026-08-12T17:11:00Z,,
2026-08-12,823263,MIL,SD,ER,Dustin May,669160,2.5,Over,3.01608,110,2026-08-12T17:11:00Z,,
2026-08-12,823263,MIL,SD,K,Robbie Ray,592662,5.5,Under,4.54518,-165,2026-08-12T17:11:00Z,,
2026-08-12,823263,MIL,SD,BB,Robbie Ray,592662,2.5,Over,2.81261,106,2026-08-12T17:11:00Z,,
2026-08-12,823263,MIL,SD,ER,Robbie Ray,592662,2.5,Under,2.3896,-127,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,K,Foster Griffin,656492,5.5,Over,5.71266,120,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,BB,Foster Griffin,656492,1.5,Over,1.64003,-104,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,ER,Foster Griffin,656492,2.5,Over,2.95624,-116,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,K,Framber Valdez,664285,4.5,Under,4.48814,-125,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,BB,Framber Valdez,664285,1.5,Over,2.46267,-160,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,ER,Framber Valdez,664285,2.5,Over,3.07722,115,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,K,Carmen Mlodzinski,669387,3.5,Over,4.16435,-116,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,BB,Carmen Mlodzinski,669387,1.5,Over,1.55308,129,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,ER,Carmen Mlodzinski,669387,2.5,Under,2.34068,-165,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,K,Janson Junk,676083,4.5,Over,4.8702,120,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,BB,Janson Junk,676083,0.5,Over,1.75788,-217,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,ER,Janson Junk,676083,2.5,Over,2.85767,120,2026-08-12T17:11:00Z,,
2026-08-12,822698,CHC,WSH,K,David Peterson,656849,4.5,Over,5.28852,104,2026-08-12T17:11:00Z,,
2026-08-12,822698,CHC,WSH,BB,David Peterson,656849,1.5,Over,2.11216,-160,2026-08-12T17:11:00Z,,
2026-08-12,822698,CHC,WSH,ER,David Peterson,656849,2.5,Over,2.70786,-105,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,K,Bryce Miller,682243,5.5,Over,7.16701,-109,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,BB,Bryce Miller,682243,1.5,Over,1.74084,-100,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,ER,Bryce Miller,682243,2.5,Over,2.73446,-130,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,K,Will Warren,701542,4.5,Over,5.18308,-135,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,BB,Will Warren,701542,1.5,Over,1.60788,-124,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,ER,Will Warren,701542,2.5,Over,2.72669,115,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,K,Ranger Suarez,624133,4.5,Over,4.72134,109,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,BB,Ranger Suarez,624133,1.5,Under,1.38068,-142,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,ER,Ranger Suarez,624133,1.5,Over,2.19002,-137,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,K,Jose Soriano,667755,5.5,Under,5.12468,-160,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,BB,Jose Soriano,667755,2.5,Over,3.01726,124,2026-08-12T17:11:00Z,,
2026-08-12,822779,BOS,TOR,ER,Jose Soriano,667755,1.5,Over,2.72071,-165,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,K,Zachary Thornton,804267,3.5,Over,5.45139,-125,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,BB,Zachary Thornton,804267,1.5,Over,1.85831,-114,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,ER,Zachary Thornton,804267,2.5,Over,2.69121,-130,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,K,Tyler Mahle,641816,5.5,Under,5.44023,-150,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,BB,Tyler Mahle,641816,1.5,Over,1.86903,-108,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,ER,Tyler Mahle,641816,2.5,Under,2.29258,-173,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,K,Rhett Lowder,695076,4.5,Over,5.2826,126,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,BB,Rhett Lowder,695076,1.5,Over,2.3776,-149,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,ER,Rhett Lowder,695076,2.5,Over,2.91444,-142,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,K,Luis Castillo,622491,5.5,Over,5.60666,-115,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,BB,Luis Castillo,622491,1.5,Over,1.94839,-138,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,ER,Luis Castillo,622491,2.5,Under,2.48262,-145,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,K,Cal Quantrill,615698,3.5,Over,3.98785,-104,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,BB,Cal Quantrill,615698,1.5,Under,1.22795,-174,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,ER,Cal Quantrill,615698,2.5,Under,2.25853,-167,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,K,George Klassen,691946,4.5,Over,4.51075,-115,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,BB,George Klassen,691946,2.5,Over,2.62408,119,2026-08-12T17:11:00Z,,
2026-08-12,823994,TEX,LAA,ER,George Klassen,691946,2.5,Under,2.39539,-115,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,ER,Daniel Lynch IV,663738,2.5,Under,1.62302,-175,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,K,Eric Lauer,641778,4.5,Under,4.42436,-169,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,BB,Eric Lauer,641778,1.5,Over,1.67727,145,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,ER,Eric Lauer,641778,2.5,Over,3.57091,-112,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,TB,Zack Gelof,680869,1.5,Over,0.25741,188,2026-08-12T17:11:00Z,EV,18.033
2026-08-12,825047,COL,AZ,TB,Lars Nootbaar,663457,1.5,Over,0.03307,180,2026-08-12T17:11:00Z,EV,9.823
2026-08-12,823672,BAL,MIN,TB,Jackson Holliday,702616,1.5,Over,-0.05575,170,2026-08-12T17:11:00Z,EV,9.103
2026-08-12,824967,TB,ATH,TB,Tyler Soderstrom,691016,1.5,Over,0.60264,160,2026-08-12T17:11:00Z,BOTH,8.177
2026-08-12,822698,CHC,WSH,TB,Daylen Lile,695734,1.5,Over,0.00139,175,2026-08-12T17:11:00Z,EV,7.763
2026-08-12,824562,CIN,CWS,TB,Miguel Vargas,678246,1.5,Over,0.57526,130,2026-08-12T17:11:00Z,BOTH,7.711
2026-08-12,825047,COL,AZ,TB,Jake McCarthy,664983,1.5,Over,0.03062,133,2026-08-12T17:11:00Z,EV,6.473
2026-08-12,823263,MIL,SD,TB,Ty France,664034,1.5,Over,0.36014,165,2026-08-12T17:11:00Z,EV,5.852
2026-08-12,823672,BAL,MIN,TB,Pete Alonso,624413,1.5,Over,0.53632,118,2026-08-12T17:11:00Z,BOTH,5.836
2026-08-12,823994,TEX,LAA,TB,Brandon Nimmo,607043,1.5,Over,0.17436,135,2026-08-12T17:11:00Z,EV,5.403
2026-08-12,823017,PHI,STL,TB,Alec Burleson,676475,1.5,Over,0.79179,136,2026-08-12T17:11:00Z,BOTH,5.311
2026-08-12,823187,HOU,SF,TB,Jeremy Peña,665161,1.5,Over,0.41491,105,2026-08-12T17:11:00Z,EV,5.285
2026-08-12,825047,COL,AZ,TB,Corbin Carroll,682998,1.5,Over,0.21837,117,2026-08-12T17:11:00Z,EV,5.28
2026-08-12,823672,BAL,MIN,TB,Leody Taveras,665750,1.5,Over,-0.4229,200,2026-08-12T17:11:00Z,EV,4.702
2026-08-12,823511,SEA,NYY,TB,Luis García Jr.,671277,1.5,Over,0.78404,124,2026-08-12T17:11:00Z,BOTH,4.546
2026-08-12,823017,PHI,STL,TB,Bryson Stott,681082,1.5,Over,0.0023,150,2026-08-12T17:11:00Z,EV,4.449
2026-08-12,825047,COL,AZ,TB,Cole Carrigg,694249,1.5,Over,0.00556,155,2026-08-12T17:11:00Z,EV,4.33
2026-08-12,823017,PHI,STL,TB,Brandon Marsh,669016,1.5,Over,-0.07825,140,2026-08-12T17:11:00Z,EV,3.892
2026-08-12,825047,COL,AZ,TB,Mickey Moniak,666160,1.5,Over,0.27021,143,2026-08-12T17:11:00Z,EV,3.799
2026-08-12,823672,BAL,MIN,TB,Trevor Larnach,663616,1.5,Over,0.10881,155,2026-08-12T17:11:00Z,EV,3.734
2026-08-12,823187,HOU,SF,TB,Yordan Alvarez,670541,1.5,Over,1.33723,-115,2026-08-12T17:11:00Z,Z,3.152
2026-08-12,824562,CIN,CWS,TB,Munetaka Murakami,808959,1.5,Over,0.98312,131,2026-08-12T17:11:00Z,Z,2.496
2026-08-12,822779,BOS,TOR,TB,Willson Contreras,575929,1.5,Over,0.79207,148,2026-08-12T17:11:00Z,Z,
2026-08-12,823833,PIT,MIA,TB,Griffin Conine,665052,1.5,Over,0.74409,145,2026-08-12T17:11:00Z,Z,
2026-08-12,823511,SEA,NYY,TB,Ben Rice,700250,1.5,Over,0.7063,110,2026-08-12T17:11:00Z,Z,2.308
2026-08-12,823916,KC,LAD,TB,Shohei Ohtani,660271,1.5,Over,0.6344,-105,2026-08-12T17:11:00Z,Z,-2.204
2026-08-12,824883,NYM,ATL,TB,Francisco Lindor,596019,1.5,Over,0.61842,135,2026-08-12T17:11:00Z,Z,1.326
2026-08-12,824883,NYM,ATL,TB,Matt Olson,621566,1.5,Over,0.60144,110,2026-08-12T17:11:00Z,Z,1.23
2026-08-12,823017,PHI,STL,TB,Bryce Harper,547180,1.5,Over,0.56287,115,2026-08-12T17:11:00Z,Z,1.483
2026-08-12,823511,SEA,NYY,TB,Dominic Canzone,686527,1.5,Over,0.53531,131,2026-08-12T17:11:00Z,Z,1.988
2026-08-12,824883,NYM,ATL,TB,Ronald Acuña Jr.,660670,1.5,Over,0.53365,113,2026-08-12T17:11:00Z,Z,0.612
2026-08-12,824883,NYM,ATL,TB,Jared Young,676724,1.5,Over,0.53247,190,2026-08-12T17:11:00Z,Z,
2026-08-12,822698,CHC,WSH,TB,Andrés Chaparro,665953,1.5,Over,0.52907,138,2026-08-12T17:11:00Z,Z,
2026-08-12,824562,CIN,CWS,TB,Sam Antonacci,803011,1.5,Over,0.52292,136,2026-08-12T17:11:00Z,Z,0.04
2026-08-12,823994,TEX,LAA,TB,Mike Trout,545361,1.5,Over,0.51455,126,2026-08-12T17:11:00Z,Z,-1.39
2026-08-12,823187,HOU,SF,HRR,Yordan Alvarez,670541,2.5,Over,2.11994,102,2026-08-12T17:11:00Z,,
2026-08-12,822698,CHC,WSH,HRR,Pete Crow-Armstrong,691718,2.5,Over,1.88831,110,2026-08-12T17:11:00Z,,
2026-08-12,822698,CHC,WSH,HRR,CJ Abrams,682928,1.5,Over,1.87029,-110,2026-08-12T17:11:00Z,,
2026-08-12,824883,NYM,ATL,HRR,Matt Olson,621566,1.5,Over,1.79232,-141,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,HRR,Jordan Walker,691023,1.5,Over,1.70568,107,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,HRR,Shohei Ohtani,660271,2.5,Over,1.67453,113,2026-08-12T17:11:00Z,,
2026-08-12,823017,PHI,STL,HRR,Alec Burleson,676475,1.5,Over,1.62713,-103,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,HRR,Yandy Díaz,650490,2.5,Over,1.61663,-114,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,HRR,Junior Caminero,691406,2.5,Over,1.61245,-117,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,HRR,Sal Stewart,701398,1.5,Over,1.57793,-123,2026-08-12T17:11:00Z,,
2026-08-12,823672,BAL,MIN,HRR,Pete Alonso,624413,1.5,Over,1.57313,-140,2026-08-12T17:11:00Z,,
2026-08-12,823916,KC,LAD,HRR,Andy Pages,681624,1.5,Over,1.55771,-149,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,HRR,Otto Lopez,672640,1.5,Over,1.54523,-136,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,HRR,Bryan Reynolds,668804,1.5,Over,1.4668,-109,2026-08-12T17:11:00Z,,
2026-08-12,823833,PIT,MIA,HRR,Brandon Lowe,664040,1.5,Over,1.46397,-128,2026-08-12T17:11:00Z,,
2026-08-12,824241,CLE,DET,HRR,Dillon Dingler,693307,1.5,Over,1.45802,-137,2026-08-12T17:11:00Z,,
2026-08-12,823511,SEA,NYY,HRR,Ben Rice,700250,1.5,Over,1.44372,-121,2026-08-12T17:11:00Z,,
2026-08-12,824967,TB,ATH,HRR,Jonathan Aranda,666018,2.5,Over,1.3738,110,2026-08-12T17:11:00Z,,
2026-08-12,823263,MIL,SD,HRR,Fernando Tatis Jr.,665487,1.5,Over,1.34712,-136,2026-08-12T17:11:00Z,,
2026-08-12,824562,CIN,CWS,HRR,Miguel Vargas,678246,1.5,Over,1.34118,-136,2026-08-12T17:11:00Z,,
